source_row_index,source_sheet,athlete_name,episode_id,episode_time_sec,pause_time_sec,score,s1_ps_bitpack,s1_ps_code,s1_ps_count_total,s1_ls_bitpack,s1_ls_code,s1_ls_count_total,s2_captures_bitpack,s2_captures_code,s2_captures_count_total,s2_holds_bitpack,s2_holds_code,s2_holds_count_total,s2_wraps_b01_count,s2_wraps_b01_bin,s2_wraps_bitpack,s2_wraps_code,s2_wraps_count_total,s2_hooks_bitpack,s2_hooks_code,s2_hooks_count_total,s2_posts_bitpack,s2_posts_code,s2_posts_count_total,s3_vup_b01_count,s3_vup_b01_bin,s3_vup_bitpack,s3_vup_code,s3_vup_count_total,x_s1_ps,x_s1_ls,x_s2_captures,x_s2_holds,x_s2_wraps,x_s2_hooks,x_s2_posts,x_s3_vup,delta_t_sec,o_class,o_label,observed_zap_class_legacy,observation_issue,unsupported_finish_columns,sequence_id,episode_key
66,48,Умаров С.Ф.,13,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Умаров С.Ф.,48::Умаров С.Ф.::13::66
67,48,Джураев К.К.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::1::67
68,48,Джураев К.К.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::2::68
69,48,Джураев К.К.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::3::69
70,48,Джураев К.К.,4,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::4::70
71,48,Джураев К.К.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::5::71
72,48,Джураев К.К.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::6::72
73,48,Джураев К.К.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::7::73
74,48,Джураев К.К.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::8::74
75,48,Джураев К.К.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::9::75
76,48,Джураев К.К.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::10::76
77,48,Джураев К.К.,11,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::11::77
78,48,Джураев К.К.,12,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::12::78
79,48,Джураев К.К.,13,0.0,0.0,10.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],48::Джураев К.К.,48::Джураев К.К.::13::79
80,52,Айманов А.Е.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::1::80
81,52,Айманов А.Е.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::2::81
82,52,Айманов А.Е.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::3::82
83,52,Айманов А.Е.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::4::83
84,52,Айманов А.Е.,5,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::5::84
85,52,Айманов А.Е.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::6::85
86,52,Айманов А.Е.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::7::86
87,52,Айманов А.Е.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::8::87
88,52,Айманов А.Е.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Айманов А.Е.,52::Айманов А.Е.::9::88
89,52,Еремин Е.А.,1,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::1::89
90,52,Еремин Е.А.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::2::90
91,52,Еремин Е.А.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::3::91
92,52,Еремин Е.А.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::4::92
93,52,Еремин Е.А.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::5::93
94,52,Еремин Е.А.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::6::94
95,52,Еремин Е.А.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::7::95
96,52,Еремин Е.А.,8,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::8::96
97,52,Еремин Е.А.,9,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Еремин Е.А.,52::Еремин Е.А.::9::97
98,52,Смирнов Г.В.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::1::98
99,52,Смирнов Г.В.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::2::99
100,52,Смирнов Г.В.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::3::100
101,52,Смирнов Г.В.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::4::101
102,52,Смирнов Г.В.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::5::102
103,52,Смирнов Г.В.,6,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::6::103
104,52,Смирнов Г.В.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::7::104
105,52,Смирнов Г.В.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::8::105
106,52,Смирнов Г.В.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::9::106
107,52,Смирнов Г.В.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::10::107
108,52,Смирнов Г.В.,11,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::11::108
109,52,Смирнов Г.В.,12,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::12::109
110,52,Смирнов Г.В.,13,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::13::110
111,52,Смирнов Г.В.,14,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::14::111
112,52,Смирнов Г.В.,15,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::15::112
113,52,Смирнов Г.В.,16,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::16::113
114,52,Смирнов Г.В.,17,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Смирнов Г.В.,52::Смирнов Г.В.::17::114
115,52,Патеев М.В.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::1::115
116,52,Патеев М.В.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::2::116
117,52,Патеев М.В.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::3::117
118,52,Патеев М.В.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::4::118
119,52,Патеев М.В.,5,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::5::119
120,52,Патеев М.В.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::6::120
121,52,Патеев М.В.,7,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::7::121
122,52,Патеев М.В.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::8::122
123,52,Патеев М.В.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::9::123
124,52,Патеев М.В.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::10::124
125,52,Патеев М.В.,11,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::11::125
126,52,Патеев М.В.,12,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::12::126
127,52,Патеев М.В.,13,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::13::127
128,52,Патеев М.В.,14,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::14::128
129,52,Патеев М.В.,15,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::15::129
130,52,Патеев М.В.,16,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::16::130
131,52,Патеев М.В.,17,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],52::Патеев М.В.,52::Патеев М.В.::17::131
132,52,Бисаев Б.Р.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],52::Бисаев Б.Р.,52::Бисаев Б.Р.::1::132
